ID,Count
18397,561.7910107492759
18398,600.6914425009952
18399,593.104220779542
18400,577.9661668892567
18401,591.4303013589814
18402,605.9861224073327
18403,643.0124921990764
18404,617.912798278825
18405,576.7562142646117
18406,578.8486135403123
18407,565.1661417548627
18408,513.5453601557759
18409,409.83606471914266
18410,346.84754332670656
18411,286.58773359702593
18412,241.2217614379706
18413,215.93326639617953
18414,232.18689673520163
18415,269.2754726463664
18416,310.08750795018784
18417,400.7008126307876
18418,568.749296102291
18419,630.5331688676915
18420,637.2134930721633
18421,563.5656565556519
18422,602.5889711708445
18423,594.9777821182087
18424,579.791908516787
18425,593.2985749411283
18426,607.900376480957
18427,645.0437091478963
18428,619.8647276176536
18429,578.578133763788
18430,580.6771427351383
18431,566.9514492877
18432,515.1624940410348
18433,411.1266221636835
18434,347.939752426137
18435,287.49018695569066
18436,241.98135915717666
18437,216.61323165170822
18438,232.91804402530605
18439,270.12341038482333
18440,311.06396116232406
18441,401.9626035303479
18442,570.5402649831416
18443,632.5186927031057
18444,639.2200529824283
18445,565.340302362028
18446,604.4864998406938
18447,596.8513434568754
18448,581.6176501443173
18449,595.1668485232751
18450,609.8146305545811
18451,647.074926096716
18452,621.8166569564819
18453,580.4000532629641
18454,582.5056719299644
18455,568.7367568205373
18456,516.7796279262939
18457,412.4171796082245
18458,349.03196152556745
18459,288.3926403143555
18460,242.7409568763827
18461,217.2931969072369
18462,233.64919131541052
18463,270.97134812328034
18464,312.0404143744603
18465,403.2243944299084
18466,572.3312338639921
18467,634.5042165385198
18468,641.2266128926933
18469,567.1149481684041
18470,606.3840285105432
18471,598.7249047955422
18472,583.4433917718475
18473,597.035122105422
18474,611.7288846282054
18475,649.1061430455356
18476,623.7685862953105
18477,582.2219727621405
18478,584.3342011247905
18479,570.5220643533748
18480,518.3967618115527
18481,413.7077370527654
18482,350.1241706249979
18483,289.2950936730203
18484,243.50055459558877
18485,217.97316216276562
18486,234.38033860551496
18487,271.8192858617372
18488,313.0168675865964
18489,404.48618532946875
18490,574.1222027448425
18491,636.489740373934
18492,643.2331728029583
18493,568.8895939747802
18494,608.2815571803925
18495,600.5984661342088
18496,585.2691333993778
18497,598.9033956875688
18498,613.6431387018296
18499,651.1373599943554
18500,625.7205156341389
18501,584.0438922613166
18502,586.1627303196166
18503,572.3073718862121
18504,520.0138956968116
18505,414.99829449730635
18506,351.2163797244284
18507,290.19754703168513
18508,244.26015231479485
18509,218.65312741829433
18510,235.1114858956194
18511,272.6672236001942
18512,313.9933207987326
18513,405.7479762290292
18514,575.9131716256932
18515,638.4752642093481
18516,645.2397327132234
18517,570.6642397811562
18518,610.1790858502418
18519,602.4720274728757
18520,587.0948750269081
18521,600.7716692697156
18522,615.5573927754538
18523,653.1685769431753
18524,627.6724449729675
18525,585.8658117604928
18526,587.9912595144427
18527,574.0926794190495
18528,521.6310295820705
18529,416.28885194184727
18530,352.30858882385877
18531,291.1000003903499
18532,245.0197500340009
18533,219.33309267382302
18534,235.8426331857238
18535,273.5151613386511
18536,314.9697740108688
18537,407.0097671285896
18538,577.7041405065436
18539,640.4607880447621
18540,647.2462926234883
18541,572.4388855875322
18542,612.0766145200912
18543,604.3455888115424
18544,588.9206166544384
18545,602.6399428518624
18546,617.471646849078
18547,655.1997938919949
18548,629.6243743117958
18549,587.687731259669
18550,589.8197887092688
18551,575.8779869518869
18552,523.2481634673294
18553,417.57940938638825
18554,353.40079792328925
18555,292.00245374901476
18556,245.77934775320696
18557,220.0130579293517
18558,236.5737804758283
18559,274.3630990771081
18560,315.946227223005
18561,408.27155802815
18562,579.4951093873942
18563,642.4463118801763
18564,649.2528525337534
18565,574.2135313939083
18566,613.9741431899405
18567,606.2191501502091
18568,590.7463582819687
18569,604.5082164340093
18570,619.3859009227021
18571,657.2310108408147
18572,631.5763036506244
18573,589.5096507588453
18574,591.6483179040949
18575,577.6632944847242
18576,524.8652973525883
18577,418.8699668309291
18578,354.49300702271967
18579,292.9049071076795
18580,246.53894547241302
18581,220.69302318488042
18582,237.30492776593272
18583,275.211036815565
18584,316.92268043514116
18585,409.5333489277104
18586,581.2860782682446
18587,644.4318357155904
18588,651.2594124440184
18589,575.9881772002843
18590,615.8716718597897
18591,608.0927114888758
18592,592.5720999094989
18593,606.3764900161561
18594,621.3001549963263
18595,659.2622277896345
18596,633.5282329894528
18597,591.3315702580214
18598,593.4768470989209
18599,579.4486020175616
18600,526.4824312378473
18601,420.16052427547004
18602,355.58521612215014
18603,293.80736046634433
18604,247.29854319161907
18605,221.37298844040913
18606,238.0360750560372
18607,276.05897455402203
18608,317.8991336472773
18609,410.79513982727076
18610,583.0770471490952
18611,646.4173595510044
18612,653.2659723542835
18613,577.7628230066605
18614,617.7692005296391
18615,609.9662728275425
18616,594.3978415370292
18617,608.244763598303
18618,623.2144090699506
18619,661.2934447384542
18620,635.4801623282813
18621,593.1534897571977
18622,595.305376293747
18623,581.233909550399
18624,528.0995651231061
18625,421.451081720011
18626,356.6774252215806
18627,294.70981382500906
18628,248.05814091082513
18629,222.05295369593782
18630,238.76722234614164
18631,276.9069122924789
18632,318.8755868594135
18633,412.0569307268311
18634,584.8680160299457
18635,648.4028833864186
18636,655.2725322645484
18637,579.5374688130364
18638,619.6667291994884
18639,611.8398341662094
18640,596.2235831645594
18641,610.1130371804499
18642,625.1286631435747
18643,663.324661687274
18644,637.4320916671097
18645,594.9754092563738
18646,597.1339054885731
18647,583.0192170832363
18648,529.7166990083649
18649,422.7416391645519
18650,357.76963432101104
18651,295.6122671836739
18652,248.8177386300312
18653,222.7329189514665
18654,239.49836963624603
18655,277.75485003093587
18656,319.85204007154965
18657,413.3187216263916
18658,586.6589849107961
18659,650.3884072218327
18660,657.2790921748134
18661,581.3121146194125
18662,621.5642578693377
18663,613.713395504876
18664,598.0493247920897
18665,611.9813107625966
18666,627.0429172171989
18667,665.3558786360937
18668,639.3840210059382
18669,596.7973287555501
18670,598.9624346833992
18671,584.8045246160736
18672,531.3338328936239
18673,424.0321966090928
18674,358.86184342044146
18675,296.5147205423387
18676,249.57733634923724
18677,223.41288420699522
18678,240.22951692635047
18679,278.6027877693928
18680,320.8284932836859
18681,414.5805125259519
18682,588.4499537916467
18683,652.3739310572469
18684,659.2856520850785
18685,583.0867604257886
18686,623.461786539187
18687,615.5869568435428
18688,599.87506641962
18689,613.8495843447436
18690,628.9571712908232
18691,667.3870955849134
18692,641.3359503447666
18693,598.6192482547264
18694,600.7909638782253
18695,586.5898321489111
18696,532.9509667788828
18697,425.32275405363373
18698,359.9540525198719
18699,297.4171739010035
18700,250.3369340684433
18701,224.09284946252393
18702,240.96066421645492
18703,279.4507255078497
18704,321.80494649582204
18705,415.84230342551234
18706,590.2409226724972
18707,654.359454892661
18708,661.2922119953435
18709,584.8614062321645
18710,625.3593152090363
18711,617.4605181822095
18712,601.7008080471503
18713,615.7178579268904
18714,630.8714253644473
18715,669.4183125337331
18716,643.2878796835951
18717,600.4411677539025
18718,602.6194930730514
18719,588.3751396817484
18720,534.5681006641418
18721,426.61331149817465
18722,361.04626161930236
18723,298.3196272596683
18724,251.09653178764938
18725,224.77281471805262
18726,241.6918115065594
18727,280.2986632463067
18728,322.78139970795826
18729,417.10409432507277
18730,592.0318915533478
18731,656.344978728075
18732,663.2987719056084
18733,586.6360520385406
18734,627.2568438788857
18735,619.3340795208762
18736,603.5265496746806
18737,617.5861315090372
18738,632.7856794380716
18739,671.449529482553
18740,645.2398090224235
18741,602.2630872530788
18742,604.4480222678776
18743,590.1604472145858
18744,536.1852345494007
18745,427.9038689427156
18746,362.13847071873283
18747,299.22208061833305
18748,251.8561295068554
18749,225.4527799735813
18750,242.4229587966638
18751,281.14660098476367
18752,323.75785292009436
18753,418.36588522463313
18754,593.8228604341982
18755,658.3305025634892
18756,665.3053318158734
18757,588.4106978449167
18758,629.1543725487348
18759,621.207640859543
18760,605.3522913022108
18761,619.454405091184
18762,634.6999335116958
18763,673.4807464313726
18764,647.191738361252
18765,604.0850067522549
18766,606.2765514627035
18767,591.9457547474232
18768,537.8023684346596
18769,429.19442638725656
18770,363.23067981816325
18771,300.1245339769979
18772,252.6157272260615
18773,226.13274522911001
18774,243.15410608676825
18775,281.99453872322056
18776,324.7343061322306
18777,419.6276761241936
18778,595.6138293150489
18779,660.3160263989033
18780,667.3118917261385
18781,590.1853436512928
18782,631.0519012185842
18783,623.0812021982097
18784,607.1780329297411
18785,621.3226786733309
18786,636.61418758532
18787,675.5119633801925
18788,649.1436677000804
18789,605.9069262514312
18790,608.1050806575297
18791,593.7310622802605
18792,539.4195023199184
18793,430.4849838317974
18794,364.3228889175937
18795,301.0269873356626
18796,253.37532494526755
18797,226.81271048463873
18798,243.8852533768727
18799,282.8424764616775
18800,325.7107593443668
18801,420.8894670237539
18802,597.4047981958993
18803,662.3015502343173
18804,669.3184516364034
18805,591.9599894576688
18806,632.9494298884335
18807,624.9547635368764
18808,609.0037745572713
18809,623.1909522554777
18810,638.5284416589442
18811,677.5431803290122
18812,651.0955970389089
18813,607.7288457506074
18814,609.9336098523557
18815,595.516369813098
18816,541.0366362051774
18817,431.77554127633846
18818,365.41509801702415
18819,301.92944069432747
18820,254.1349226644736
18821,227.4926757401674
18822,244.61640066697714
18823,283.6904142001345
18824,326.68721255650297
18825,422.1512579233144
18826,599.1957670767499
18827,664.2870740697316
18828,671.3250115466685
18829,593.734635264045
18830,634.8469585582828
18831,626.8283248755432
18832,610.8295161848016
18833,625.0592258376246
18834,640.4426957325684
18835,679.574397277832
18836,653.0475263777374
18837,609.5507652497836
18838,611.7621390471819
18839,597.3016773459353
18840,542.6537700904363
18841,433.0660987208793
18842,366.50730711645457
18843,302.83189405299225
18844,254.89452038367966
18845,228.1726409956961
18846,245.3475479570816
18847,284.5383519385914
18848,327.66366576863913
18849,423.41304882287477
18850,600.9867359576003
18851,666.2725979051456
18852,673.3315714569335
18853,595.5092810704209
18854,636.7444872281321
18855,628.7018862142099
18856,612.6552578123319
18857,626.9274994197714
18858,642.3569498061926
18859,681.6056142266516
18860,654.9994557165659
18861,611.3726847489598
18862,613.590668242008
18863,599.0869848787726
18864,544.2709039756952
18865,434.3566561654202
18866,367.59951621588505
18867,303.7343474116571
18868,255.65411810288577
18869,228.8526062512248
18870,246.07869524718603
18871,285.3862896770484
18872,328.6401189807753
18873,424.6748397224352
18874,602.777704838451
18875,668.2581217405598
18876,675.3381313671985
18877,597.283926876797
18878,638.6420158979815
18879,630.5754475528767
18880,614.4809994398622
18881,628.7957730019182
18882,644.2712038798169
18883,683.6368311754715
18884,656.9513850553943
18885,613.1946042481361
18886,615.4191974368341
18887,600.87229241161
18888,545.888037860954
18889,435.6472136099611
18890,368.69172531531547
18891,304.6368007703218
18892,256.4137158220918
18893,229.53257150675347
18894,246.80984253729045
18895,286.2342274155053
18896,329.61657219291146
18897,425.9366306219955
18898,604.5686737193014
18899,670.2436455759738
18900,677.3446912774634
18901,599.058572683173
18902,640.5395445678307
18903,632.4490088915433
18904,616.3067410673924
18905,630.664046584065
18906,646.185457953441
18907,685.6680481242911
18908,658.9033143942227
18909,615.0165237473121
18910,617.24772663166
18911,602.6575999444474
18912,547.5051717462129
18913,436.9377710545021
18914,369.7839344147459
18915,305.53925412898667
18916,257.17331354129783
18917,230.2125367622822
18918,247.54098982739487
18919,287.08216515396225
18920,330.5930254050477
18921,427.19842152155593
18922,606.3596426001519
18923,672.2291694113879
18924,679.3512511877284
18925,600.833218489549
18926,642.43707323768
18927,634.32257023021
18928,618.1324826949227
18929,632.5323201662119
18930,648.0997120270652
18931,687.6992650731108
18932,660.8552437330512
18933,616.8384432464885
18934,619.0762558264862
18935,604.4429074772847
18936,549.1223056314718
18937,438.22832849904296
18938,370.87614351417636
18939,306.44170748765146
18940,257.93291126050394
18941,230.8925020178109
18942,248.27213711749937
18943,287.9301028924192
18944,331.56947861718385
18945,428.4602124211164
18946,608.1506114810024
18947,674.2146932468021
18948,681.3578110979935
18949,602.6078642959251
18950,644.3346019075294
18951,636.1961315688768
18952,619.958224322453
18953,634.4005937483587
18954,650.0139661006895
18955,689.7304820219307
18956,662.8071730718798
18957,618.6603627456648
18958,620.9047850213124
18959,606.2282150101221
18960,550.7394395167308
18961,439.518885943584
18962,371.96835261360684
18963,307.34416084631624
18964,258.69250897971
18965,231.5724672733396
18966,249.0032844076038
18967,288.7780406308762
18968,332.54593182932
18969,429.7220033206768
18970,609.9415803618531
18971,676.2002170822163
18972,683.3643710082586
18973,604.3825101023012
18974,646.2321305773787
18975,638.0696929075436
18976,621.7839659499833
18977,636.2688673305056
18978,651.9282201743137
18979,691.7616989707504
18980,664.7591024107082
18981,620.4822822448409
18982,622.7333142161384
18983,608.0135225429594
18984,552.3565734019897
18985,440.8094433881249
18986,373.0605617130373
18987,308.2466142049811
18988,259.4521066989161
18989,232.25243252886835
18990,249.73443169770826
18991,289.62597836933315
18992,333.5223850414563
18993,430.9837942202372
18994,611.7325492427035
18995,678.1857409176304
18996,685.3709309185236
18997,606.1571559086774
18998,648.1296592472281
18999,639.9432542462104
19000,623.6097075775136
19001,638.1371409126525
19002,653.8424742479378
19003,693.7929159195703
19004,666.7110317495367
19005,622.3042017440173
19006,624.5618434109646
19007,609.798830075797
19008,553.9737072872485
19009,442.1000008326657
19010,374.1527708124677
19011,309.1490675636459
19012,260.2117044181221
19013,232.932397784397
19014,250.46557898781265
19015,290.47391610779005
19016,334.4988382535924
19017,432.2455851197976
19018,613.523518123554
19019,680.1712647530444
19020,687.3774908287885
19021,607.9318017150532
19022,650.0271879170773
19023,641.8168155848771
19024,625.4354492050438
19025,640.0054144947992
19026,655.756728321562
19027,695.8241328683899
19028,668.6629610883651
19029,624.1261212431933
19030,626.3903726057905
19031,611.5841376086341
19032,555.5908411725076
19033,443.39055827720676
19034,375.24497991189816
19035,310.05152092231066
19036,260.97130213732817
19037,233.6123630399257
19038,251.19672627791712
19039,291.32185384624705
19040,335.47529146572856
19041,433.50737601935793
19042,615.3144870044046
19043,682.1567885884587
19044,689.3840507390536
19045,609.7064475214294
19046,651.9247165869267
19047,643.6903769235438
19048,627.2611908325741
19049,641.8736880769461
19050,657.6709823951862
19051,697.8553498172096
19052,670.6148904271936
19053,625.9480407423696
19054,628.2189018006167
19055,613.3694451414716
19056,557.2079750577665
19057,444.6811157217477
19058,376.33718901132863
19059,310.95397428097544
19060,261.7308998565343
19061,234.2923282954544
19062,251.92787356802154
19063,292.16979158470394
19064,336.4517446778648
19065,434.7691669189184
19066,617.1054558852551
19067,684.1423124238727
19068,691.3906106493187
19069,611.4810933278054
19070,653.822245256776
19071,645.5639382622106
19072,629.0869324601044
19073,643.741961659093
19074,659.5852364688105
19075,699.8865667660294
19076,672.566819766022
19077,627.7699602415458
19078,630.0474309954428
19079,615.1547526743091
19080,558.8251089430253
19081,445.9716731662885
19082,377.429398110759
19083,311.85642763964023
19084,262.4904975757403
19085,234.97229355098307
19086,252.65902085812598
19087,293.0177293231609
19088,337.4281978900009
19089,436.0309578184788
19090,618.8964247661055
19091,686.1278362592868
19092,693.3971705595836
19093,613.2557391341813
19094,655.7197739266252
19095,647.4374996008771
19096,630.9126740876346
19097,645.6102352412397
19098,661.4994905424346
19099,701.9177837148491
19100,674.5187491048505
19101,629.5918797407219
19102,631.8759601902688
19103,616.9400602071463
19104,560.4422428282843
19105,447.26223061082953
19106,378.5216072101895
19107,312.758880998305
19108,263.25009529494633
19109,235.6522588065118
19110,253.39016814823043
19111,293.86566706161784
19112,338.4046511021371
19113,437.29274871803915
19114,620.687393646956
19115,688.1133600947009
19116,695.4037304698486
19117,615.0303849405575
19118,657.6173025964745
19119,649.311060939544
19120,632.7384157151649
19121,647.4785088233866
19122,663.4137446160588
19123,703.9490006636688
19124,676.4706784436789
19125,631.4137992398983
19126,633.7044893850949
19127,618.7253677399837
19128,562.0593767135432
19129,448.55278805537046
19130,379.61381630961995
19131,313.66133435696986
19132,264.00969301415245
19133,236.3322240620405
19134,254.12131543833488
19135,294.7136048000748
19136,339.38110431427333
19137,438.55453961759963
19138,622.4783625278067
19139,690.0988839301151
19140,697.4102903801137
19141,616.8050307469337
19142,659.5148312663239
19143,651.1846222782108
19144,634.5641573426952
19145,649.3467824055335
19146,665.327998689683
19147,705.9802176124887
19148,678.4226077825074
19149,633.2357187390745
19150,635.533018579921
19151,620.5106752728211
19152,563.6765105988021
19153,449.8433454999114
19154,380.7060254090504
19155,314.56378771563465
19156,264.7692907333585
19157,237.0121893175692
19158,254.85246272843938
19159,295.56154253853174
19160,340.35755752640955
19161,439.81633051716005
19162,624.2693314086572
19163,692.0844077655292
19164,699.4168502903788
19165,618.5796765533097
19166,661.4123599361733
19167,653.0581836168775
19168,636.3898989702255
19169,651.2150559876803
19170,667.2422527633073
19171,708.0114345613085
19172,680.374537121336
19173,635.0576382382508
19174,637.3615477747471
19175,622.2959828056585
19176,565.2936444840611
19177,451.13390294445236
19178,381.79823450848085
19179,315.46624107429943
19180,265.5288884525646
19181,237.69215457309795
19182,255.5836100185438
19183,296.40948027698875
19184,341.3340107385457
19185,441.0781214167204
19186,626.0603002895077
19187,694.0699316009434
19188,701.4234102006437
19189,620.3543223596857
19190,663.3098886060226
19191,654.9317449555442
19192,638.215640597756
19193,653.0833295698272
19194,669.1565068369315
19195,710.0426515101283
19196,682.3264664601645
19197,636.8795577374269
19198,639.1900769695733
19199,624.0812903384959
19200,566.9107783693198
19201,452.42446038899317
19202,382.89044360791127
19203,316.3686944329642
19204,266.2884861717706
19205,238.3721198286266
19206,256.31475730864815
19207,297.25741801544564
19208,342.3104639506818
19209,442.3399123162808
19210,627.8512691703581
19211,696.0554554363574
19212,703.4299701109087
19213,622.1289681660617
19214,665.2074172758719
19215,656.8053062942109
19216,640.041382225286
19217,654.9516031519739
19218,671.0707609105557
19219,712.0738684589479
19220,684.2783957989927
19221,638.7014772366031
19222,641.0186061643992
19223,625.8665978713332
19224,568.5279122545787
19225,453.71501783353415
19226,383.98265270734174
19227,317.27114779162906
19228,267.04808389097667
19229,239.0520850841553
19230,257.04590459875266
19231,298.1053557539026
19232,343.28691716281804
19233,443.6017032158412
19234,629.6422380512087
19235,698.0409792717716
19236,705.4365300211737
19237,623.9036139724378
19238,667.1049459457212
19239,658.6788676328777
19240,641.8671238528163
19241,656.8198767341207
19242,672.9850149841798
19243,714.1050854077677
19244,686.2303251378213
19245,640.5233967357793
19246,642.8471353592254
19247,627.6519054041705
19248,570.1450461398376
19249,455.00557527807507
19250,385.0748618067721
19251,318.1736011502938
19252,267.80768161018267
19253,239.73205033968395
19254,257.77705188885705
19255,298.9532934923595
19256,344.2633703749542
19257,444.8634941154015
19258,631.4332069320591
19259,700.0265031071856
19260,707.4430899314386
19261,625.6782597788138
19262,669.0024746155703
19263,660.5524289715443
19264,643.6928654803465
19265,658.6881503162675
19266,674.899269057804
19267,716.1363023565873
19268,688.1822544766496
19269,642.3453162349555
19270,644.6756645540514
19271,629.4372129370079
19272,571.7621800250965
19273,456.29613272261594
19274,386.16707090620264
19275,319.07605450895863
19276,268.5672793293888
19277,240.41201559521272
19278,258.5081991789615
19279,299.8012312308165
19280,345.23982358709037
19281,446.12528501496195
19282,633.2241758129096
19283,702.0120269425997
19284,709.4496498417036
19285,627.4529055851899
19286,670.9000032854196
19287,662.4259903102111
19288,645.5186071078768
19289,660.5564238984144
19290,676.8135231314282
19291,718.167519305407
19292,690.1341838154782
19293,644.1672357341317
19294,646.5041937488775
19295,631.2225204698452
19296,573.3793139103554
19297,457.5866901671569
19298,387.25928000563306
19299,319.9785078676234
19300,269.32687704859484
19301,241.0919808507414
19302,259.239346469066
19303,300.64916896927343
19304,346.21627679922653
19305,447.3870759145224
19306,635.0151446937602
19307,703.9975507780139
19308,711.4562097519687
19309,629.227551391566
19310,672.797531955269
19311,664.2995516488779
19312,647.3443487354072
19313,662.4246974805612
19314,678.7277772050525
19315,720.1987362542269
19316,692.0861131543066
19317,645.989155233308
19318,648.3327229437036
19319,633.0078280026826
19320,574.9964477956145
19321,458.8772476116979
19322,388.3514891050636
19323,320.8809612262882
19324,270.08647476780095
19325,241.7719461062701
19326,259.97049375917044
19327,301.4971067077304
19328,347.19273001136276
19329,448.6488668140828
19330,636.8061135746108
19331,705.983074613428
19332,713.4627696622338
19333,631.002197197942
19334,674.6950606251185
19335,666.1731129875446
19336,649.1700903629375
19337,664.2929710627081
19338,680.6420312786767
19339,722.2299532030466
19340,694.0380424931352
19341,647.8110747324843
19342,650.1612521385298
19343,634.7931355355202
19344,576.6135816808734
19345,460.16780505623876
19346,389.44369820449396
19347,321.78341458495305
19348,270.84607248700695
19349,242.45191136179886
19350,260.7016410492749
19351,302.34504444618733
19352,348.169183223499
19353,449.9106577136432
19354,638.5970824554613
19355,707.9685984488422
19356,715.4693295724989
19357,632.7768430043182
19358,676.5925892949678
19359,668.0466743262114
19360,650.9958319904679
19361,666.1612446448551
19362,682.5562853523008
19363,724.2611701518665
19364,695.9899718319638
19365,649.6329942316605
19366,651.9897813333558
19367,636.5784430683575
19368,578.2307155661322
19369,461.4583625007797
19370,390.5359073039243
19371,322.6858679436178
19372,271.605670206213
19373,243.13187661732752
19374,261.4327883393793
19375,303.1929821846443
19376,349.1456364356351
19377,451.17244861320364
19378,640.3880513363117
19379,709.9541222842562
19380,717.4758894827637
19381,634.5514888106941
19382,678.490117964817
19383,669.9202356648781
19384,652.821573617998
19385,668.0295182270017
19386,684.4705394259249
19387,726.2923871006861
19388,697.9419011707921
19389,651.4549137308367
19390,653.8183105281819
19391,638.3637506011947
19392,579.8478494513912
19393,462.74891994532067
19394,391.62811640335485
19395,323.5883213022826
19396,272.36526792541906
19397,243.8118418728562
19398,262.1639356294838
19399,304.0409199231012
19400,350.1220896477713
19401,452.43423951276395
19402,642.1790202171622
19403,711.9396461196703
19404,719.4824493930288
19405,636.3261346170701
19406,680.3876466346663
19407,671.7937970035448
19408,654.6473152455283
19409,669.8977918091487
19410,686.3847934995492
19411,728.3236040495059
19412,699.8938305096206
19413,653.2768332300129
19414,655.646839723008
19415,640.1490581340322
19416,581.4649833366501
19417,464.03947738986153
19418,392.7203255027853
19419,324.4907746609474
19420,273.1248656446252
19421,244.4918071283849
19422,262.89508291958816
19423,304.8888576615582
19424,351.0985428599075
19425,453.69603041232443
19426,643.9699890980129
19427,713.9251699550846
19428,721.4890093032939
19429,638.1007804234463
19430,682.2851753045157
19431,673.6673583422115
19432,656.4730568730586
19433,671.7660653912955
19434,688.2990475731734
19435,730.3548209983256
19436,701.8457598484491
19437,655.0987527291891
19438,657.4753689178341
19439,641.9343656668696
19440,583.0821172219089
19441,465.33003483440245
19442,393.8125346022157
19443,325.3932280196122
19444,273.8844633638312
19445,245.17177238391355
19446,263.6262302096926
19447,305.7367954000151
19448,352.07499607204363
19449,454.9578213118848
19450,645.7609579788632
19451,715.9106937904985
19452,723.4955692135587
19453,639.8754262298222
19454,684.1827039743648
19455,675.5409196808782
19456,658.2987985005889
19457,673.6343389734423
19458,690.2133016467976
19459,732.3860379471453
19460,703.7976891872775
19461,656.9206722283652
19462,659.3038981126601
19463,643.7196731997068
19464,584.6992511071678
19465,466.6205922789434
19466,394.90474370164617
19467,326.295681378277
19468,274.6440610830373
19469,245.85173763944232
19470,264.35737749979705
19471,306.584733138472
19472,353.05144928417985
19473,456.21961221144517
19474,647.5519268597138
19475,717.8962176259126
19476,725.5021291238238
19477,641.6500720361984
19478,686.0802326442142
19479,677.414481019545
19480,660.1245401281191
19481,675.5026125555892
19482,692.1275557204218
19483,734.417254895965
19484,705.7496185261059
19485,658.7425917275415
19486,661.1324273074863
19487,645.5049807325443
19488,586.3163849924267
19489,467.9111497234843
19490,395.99695280107665
19491,327.1981347369418
19492,275.4036588022433
19493,246.531702894971
19494,265.0885247899015
19495,307.432670876929
19496,354.027902496316
19497,457.48140311100565
19498,649.3428957405644
19499,719.8817414613269
19500,727.5086890340888
19501,643.4247178425744
19502,687.9777613140636
19503,679.2880423582118
19504,661.9502817556494
19505,677.370886137736
19506,694.041809794046
19507,736.4484718447849
19508,707.7015478649345
19509,660.5645112267177
19510,662.9609565023125
19511,647.2902882653816
19512,587.9335188776856
19513,469.20170716802534
19514,397.0891619005071
19515,328.1005880956066
19516,276.1632565214494
19517,247.2116681504997
19518,265.81967208000594
19519,308.280608615386
19520,355.00435570845224
19521,458.74319401056607
19522,651.1338646214149
19523,721.8672652967409
19524,729.5152489443539
19525,645.1993636489505
19526,689.8752899839129
19527,681.1616036968785
19528,663.7760233831798
19529,679.2391597198829
19530,695.9560638676703
19531,738.4796887936047
19532,709.653477203763
19533,662.386430725894
19534,664.7894856971385
19535,649.0755957982191
19536,589.5506527629447
19537,470.4922646125662
19538,398.1813709999376
19539,329.0030414542714
19540,276.92285424065545
19541,247.89163340602846
19542,266.55081937011045
19543,309.1285463538429
19544,355.98080892058846
19545,460.00498491012644
19546,652.9248335022655
19547,723.8527891321552
19548,731.5218088546189
19549,646.9740094553265
19550,691.7728186537623
19551,683.0351650355453
19552,665.6017650107101
19553,681.1074333020298
19554,697.8703179412946
19555,740.5109057424245
19556,711.6054065425915
19557,664.2083502250703
19558,666.6180148919645
19559,650.8609033310564
19560,591.1677866482034
19561,471.78282205710707
19562,399.273580099368
19563,329.9054948129362
19564,277.6824519598615
19565,248.57159866155712
19566,267.28196666021483
19567,309.97648409229987
